Id,MSSubClass,MSZon0ng,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Ce0tralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,Garage6ish,GarageCars,GarageArea,GarageQual,GarageCond,1avedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
31,70,3,50,8500,1,5,1,10,10,1,10,8,5,4,4,4,4,1920,1950,2,1,4,4,0,0,6,4,1,6,6,4,3,0,3,0,649,649,2,6,0,10,649,668,0,1317,0,0,1,0,3,1,6,6,10,0,0,2,2,1,250,6,4,0,0,54,172,0,0,0,0,5,0,0,7,2008,1,10,40000
32,20,6,0,8544,1,1,2,10,10,5,10,5,5,4,0,5,6,1966,2006,1,1,7,7,0,0,6,6,2,6,6,4,3,0,3,0,1228,1228,2,8,5,10,1228,0,0,1228,0,0,1,1,3,1,8,6,10,0,0,8,2,1,271,6,6,2,0,65,0,0,0,0,0,5,0,0,6,2008,1,10,149350
33,20,6,85,11049,1,1,1,10,10,2,10,5,5,4,0,8,5,2007,2007,1,1,15,15,0,0,8,6,3,10,6,8,3,0,3,0,1234,1234,2,10,5,10,1234,0,0,1234,0,0,2,0,3,1,8,7,10,0,0,8,4,2,484,6,6,2,0,30,0,0,0,0,0,0,0,0,1,2008,1,10,179900
34,20,6,70,10552,1,1,2,10,10,1,10,5,5,4,0,5,5,1959,1959,3,1,4,4,0,0,6,6,2,6,6,4,4,1018,3,0,380,1398,2,8,5,10,1700,0,0,1700,0,1,1,1,4,1,8,6,10,1,8,8,4,2,447,6,6,2,0,38,0,0,0,0,0,0,0,0,4,2010,1,10,165500
35,120,6,60,7313,1,1,1,10,10,1,10,5,5,2,0,9,5,2005,2005,3,1,9,9,2,246,10,6,3,10,6,4,10,1153,3,0,408,1561,2,10,5,10,1561,0,0,1561,1,0,2,0,2,1,10,6,10,1,8,8,6,2,556,6,6,2,203,47,0,0,0,0,0,0,0,0,8,2007,1,10,277500
36,60,6,108,13418,1,1,1,10,10,1,10,5,5,4,4,8,5,2004,2005,1,1,15,15,3,132,8,6,3,10,6,8,3,0,3,0,1117,1117,2,10,5,10,1132,1320,0,2452,0,0,3,1,4,1,8,9,10,1,8,5,6,3,691,6,6,2,113,32,0,0,0,0,0,0,0,0,9,2006,1,10,309000
37,20,6,112,10859,1,1,1,10,10,2,10,5,5,4,0,5,5,1994,1995,1,1,15,15,0,0,6,6,3,8,6,4,3,0,3,0,1097,1097,2,10,5,10,1097,0,0,1097,0,0,1,1,3,1,6,6,10,0,0,8,2,2,672,6,6,2,392,64,0,0,0,0,0,0,0,0,6,2009,1,10,145000
38,20,6,74,8532,1,1,1,10,10,1,10,5,5,4,0,5,6,1954,1990,3,1,16,16,2,650,6,6,2,6,6,4,4,1213,3,0,84,1297,2,8,5,10,1297,0,0,1297,0,1,1,0,3,1,6,5,10,1,6,8,6,2,498,6,6,2,0,0,0,0,0,0,0,0,0,0,10,2009,1,10,153000
39,20,6,68,7922,1,1,1,10,10,1,10,5,5,4,0,5,7,1953,2007,1,1,15,15,0,0,6,8,2,6,6,4,10,731,3,0,326,1057,2,6,5,10,1057,0,0,1057,1,0,1,0,3,1,8,5,10,0,0,2,2,1,246,6,6,2,0,52,0,0,0,0,0,0,0,0,1,2010,1,0,109000
41,20,6,84,8658,1,1,1,10,10,1,10,5,5,4,0,6,5,1965,1965,1,1,16,16,2,101,6,6,2,6,6,4,4,643,3,0,445,1088,2,10,5,10,1324,0,0,1324,0,0,2,0,3,1,6,6,10,1,6,8,4,2,440,6,6,2,0,138,0,0,0,0,0,7,0,0,12,2006,1,0,160000
42,20,6,115,16905,1,1,1,10,10,1,10,5,5,4,0,5,6,1959,1959,1,1,15,15,0,0,6,8,2,6,6,10,6,967,3,0,383,1350,2,8,5,10,1328,0,0,1328,0,1,1,1,2,1,6,5,10,2,8,8,4,1,308,6,6,1,0,104,0,0,0,0,0,0,0,0,7,2007,1,10,170000
43,85,6,0,9180,1,1,2,10,10,5,10,5,5,4,2,5,7,1983,1983,1,1,7,7,0,0,6,6,2,8,6,8,8,747,2,93,0,840,2,8,5,10,884,0,0,884,1,0,1,0,2,1,8,5,10,0,0,8,4,2,504,6,8,2,240,0,0,0,0,0,0,5,0,0,12,2007,1,10,144000
44,20,6,0,9200,1,1,2,10,10,5,10,5,5,4,0,5,6,1975,1980,3,1,15,15,0,0,6,6,2,8,6,8,2,280,6,491,167,938,2,6,5,10,938,0,0,938,1,0,1,0,3,1,6,5,10,0,0,2,2,1,308,6,6,2,145,0,0,0,0,0,0,5,0,0,7,2008,1,10,130250
46,120,6,61,7658,1,1,1,10,10,1,10,5,5,2,0,9,5,2005,2005,3,1,9,9,2,412,10,6,3,10,6,4,10,456,3,0,1296,1752,2,10,5,10,1752,0,0,1752,1,0,2,0,2,1,10,6,10,1,8,8,4,2,576,6,6,2,196,82,0,0,0,0,0,0,0,0,2,2010,1,10,319900
47,50,6,48,12822,1,1,2,10,10,5,10,5,5,4,3,7,5,2003,2003,1,1,15,15,0,0,8,6,3,10,6,4,10,1351,3,0,83,1434,2,10,5,10,1518,631,0,2149,1,0,1,1,1,1,8,6,10,1,10,8,4,2,670,6,6,2,168,43,0,0,198,0,0,0,0,0,8,2009,1,0,239686
48,20,10,84,11096,1,1,1,10,10,1,10,5,5,4,0,8,5,2006,2006,1,1,15,15,0,0,8,6,3,8,6,8,10,24,3,0,1632,1656,2,10,5,10,1656,0,0,1656,0,0,2,0,3,1,8,7,10,0,0,8,4,3,826,6,6,2,0,146,0,0,0,0,0,0,0,0,7,2007,1,10,249700
49,190,4,33,4456,1,1,1,10,10,1,10,5,5,5,4,4,5,1920,2008,1,1,9,9,0,0,6,6,1,6,6,4,3,0,3,0,736,736,2,8,5,10,736,716,0,1452,0,0,2,0,2,3,6,8,10,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,6,2009,2,2,113000
50,20,6,66,7742,1,1,1,10,10,1,10,5,5,4,0,5,7,1966,1966,1,1,7,7,0,0,6,6,2,6,6,4,6,763,3,0,192,955,2,10,5,10,955,0,0,955,1,0,1,0,3,1,6,6,10,0,0,8,2,1,386,6,6,2,0,0,0,0,0,0,0,5,0,0,1,2007,1,10,127000
51,60,6,0,13869,1,1,3,10,10,2,10,5,5,4,4,6,6,1997,1997,1,1,15,15,0,0,6,6,3,8,6,8,10,182,3,0,612,794,2,8,5,10,794,676,0,1470,0,1,2,0,3,1,6,6,10,0,0,8,6,2,388,6,6,2,0,75,0,0,0,0,0,0,0,0,7,2007,1,10,177000
53,90,4,110,8472,0,1,3,5,10,2,5,3,5,3,0,5,5,1963,1963,1,1,16,16,0,0,4,6,2,8,6,10,2,104,10,712,0,816,2,6,0,10,816,0,0,816,1,0,1,0,2,1,6,5,10,0,0,3,2,2,516,6,6,2,106,0,0,0,0,0,0,0,0,0,5,2010,1,10,110000
54,20,6,68,50271,1,1,2,3,10,1,10,5,5,4,0,9,5,1981,1987,1,7,17,18,0,0,8,6,2,10,6,10,10,1810,3,0,32,1842,2,8,5,10,1842,0,0,1842,2,0,0,1,0,1,8,5,10,1,8,8,6,3,894,6,6,2,857,72,0,0,0,0,0,0,0,0,11,2006,1,10,385000
55,80,6,60,7134,1,1,1,5,10,1,5,5,5,4,2,5,5,1955,1955,1,1,9,9,0,0,6,6,2,6,6,4,8,384,3,0,0,384,2,6,5,10,1360,0,0,1360,0,0,1,0,3,1,6,6,8,1,6,2,2,2,572,6,6,2,0,50,0,0,0,0,0,5,0,0,2,2007,1,10,130000
56,20,6,100,10175,1,1,2,10,10,1,10,5,5,4,0,6,5,1964,1964,1,1,7,11,2,272,6,6,2,6,6,4,6,490,3,0,935,1425,2,8,5,10,1425,0,0,1425,0,0,2,0,3,1,6,7,10,1,8,8,4,2,576,6,6,2,0,0,0,407,0,0,0,0,0,0,7,2008,1,10,180500
57,160,10,24,2645,1,5,1,10,10,1,10,5,5,2,4,8,5,1999,2000,1,1,9,9,2,456,8,6,3,8,6,4,10,649,3,0,321,970,2,10,5,10,983,756,0,1739,1,0,2,1,3,1,8,7,10,0,0,8,6,2,480,6,6,2,115,0,0,0,0,0,0,0,0,0,8,2009,1,0,172500
58,60,6,89,11645,1,1,2,10,10,2,10,5,5,4,4,7,5,2004,2004,1,1,15,15,0,0,8,6,3,8,6,4,3,0,3,0,860,860,2,10,5,10,860,860,0,1720,0,0,2,1,3,1,8,7,10,0,0,8,4,2,565,6,6,2,0,70,0,0,0,0,0,0,0,0,8,2006,1,10,196500
59,60,6,66,13682,1,1,3,2,10,5,10,5,5,4,4,10,5,2006,2006,3,1,15,15,2,1031,10,6,3,10,6,10,3,0,3,0,1410,1410,2,10,5,10,1426,1519,0,2945,0,0,3,1,3,1,8,10,10,1,8,5,6,3,641,6,6,2,192,0,37,0,0,0,0,0,0,0,10,2006,2,2,438780
60,20,6,60,7200,1,1,1,5,10,1,10,5,5,4,0,5,7,1972,1972,1,1,7,7,0,0,6,6,2,6,6,8,8,632,3,0,148,780,2,10,5,10,780,0,0,780,0,0,1,0,2,1,6,4,10,0,0,2,2,1,352,6,6,2,196,0,0,0,0,0,0,5,0,0,1,2008,1,10,124900
61,20,6,63,13072,1,1,1,10,10,1,10,0,5,4,0,6,5,2004,2004,1,1,15,15,0,0,6,6,3,8,6,4,8,941,3,0,217,1158,2,10,5,10,1158,0,0,1158,1,0,1,1,3,1,8,5,10,0,0,2,2,2,576,6,6,2,0,50,0,0,0,0,0,0,0,0,5,2006,2,2,158000
62,75,4,60,7200,1,1,1,10,10,1,10,5,5,4,5,5,7,1920,1996,1,1,9,9,0,0,6,6,1,6,4,4,3,0,3,0,530,530,2,6,0,10,581,530,0,1111,0,0,1,0,3,1,4,6,10,0,0,2,2,1,288,6,6,0,0,0,144,0,0,0,0,0,0,0,3,2007,1,10,101000
63,120,6,44,6442,1,1,2,10,10,1,10,5,5,2,0,8,5,2006,2006,1,1,15,15,3,178,8,6,3,8,8,6,10,24,3,0,1346,1370,2,10,5,10,1370,0,0,1370,0,0,2,0,2,1,8,6,10,1,8,8,4,2,484,6,6,2,120,49,0,0,0,0,0,0,0,0,10,2007,1,10,202500
64,70,4,50,10300,1,1,2,5,10,1,10,0,8,4,4,7,6,1921,1950,1,1,14,14,0,0,6,6,1,6,6,4,3,0,3,0,576,576,2,8,5,10,902,808,0,1710,0,0,2,0,3,1,6,9,10,0,0,2,2,2,480,6,6,2,12,11,64,0,0,0,0,10,0,0,4,2010,1,10,140000
65,60,6,0,9375,1,1,1,10,10,1,10,5,5,4,4,7,5,1997,1998,1,1,15,15,2,573,6,6,3,8,6,4,10,739,3,0,318,1057,2,10,5,10,1057,977,0,2034,1,0,2,1,3,1,8,8,10,0,0,8,4,2,645,6,6,2,576,36,0,0,0,0,0,10,0,0,2,2009,1,10,219500
66,60,6,76,9591,1,1,1,10,10,1,10,5,5,4,4,8,5,2004,2005,1,1,15,15,2,344,8,6,3,10,6,8,3,0,3,0,1143,1143,2,10,5,10,1143,1330,0,2473,0,0,2,1,4,1,8,9,10,1,8,5,4,3,852,6,6,2,192,151,0,0,0,0,0,0,0,0,10,2007,1,10,317000
67,20,6,0,19900,1,1,1,10,10,1,10,9,5,4,0,7,5,1970,1989,1,1,11,11,2,287,6,6,2,8,6,10,10,912,3,0,1035,1947,2,6,5,10,2207,0,0,2207,1,0,2,0,3,1,6,7,8,1,8,8,4,2,576,6,6,2,301,0,0,0,0,0,0,0,0,0,7,2010,1,10,180000
68,20,6,72,10665,1,1,2,10,10,1,10,5,5,4,0,7,5,2003,2003,1,1,15,15,2,167,8,6,3,8,6,8,10,1013,3,0,440,1453,2,10,5,10,1479,0,0,1479,1,0,2,0,3,1,8,7,10,0,0,8,4,2,558,6,6,2,144,29,0,0,0,0,0,0,0,0,6,2007,1,10,226000
69,30,4,47,4608,1,1,1,10,10,2,10,10,5,4,0,4,6,1945,1950,1,1,9,9,0,0,6,8,2,6,6,4,3,0,3,0,747,747,2,6,5,10,747,0,0,747,0,0,1,0,2,1,6,4,10,0,0,8,2,1,220,6,6,2,0,0,0,0,0,0,0,0,0,0,6,2010,1,10,80000
70,50,6,81,15593,1,1,1,10,10,2,10,5,5,4,3,7,4,1953,1953,1,1,4,1,0,0,8,6,2,6,6,4,6,603,3,0,701,1304,3,6,5,10,1304,983,0,2287,0,0,2,0,3,1,6,7,10,1,6,8,6,2,667,6,6,2,0,21,114,0,0,0,0,0,0,0,7,2006,1,10,225000
71,20,6,95,13651,1,1,2,10,10,1,10,5,5,4,0,7,6,1973,1973,1,1,11,11,2,1115,6,8,2,8,6,10,8,1880,3,0,343,2223,2,10,5,10,2223,0,0,2223,1,0,2,0,3,1,6,8,10,2,8,8,6,2,516,6,6,2,300,0,0,0,0,0,0,0,0,0,2,2007,1,10,244000
72,20,6,69,7599,1,1,1,10,10,2,10,5,5,4,0,4,6,1982,2006,1,1,7,11,0,0,6,6,2,6,6,4,8,565,3,0,280,845,2,6,5,10,845,0,0,845,1,0,1,0,2,1,6,4,10,0,0,2,2,2,360,6,6,2,0,0,0,0,0,0,0,0,0,0,6,2007,1,10,129500
73,60,6,74,10141,1,1,2,10,10,2,10,5,5,4,4,7,5,1998,1998,1,1,15,15,2,40,6,6,3,8,6,4,3,0,3,0,832,832,2,8,5,10,885,833,0,1718,0,0,2,1,3,1,6,7,10,1,6,8,6,2,427,6,6,2,0,94,0,0,291,0,0,0,0,0,12,2009,1,10,185000
74,20,6,85,10200,1,1,1,10,10,1,10,5,5,4,0,5,7,1954,2003,1,1,16,16,2,104,6,6,2,6,6,4,8,320,6,362,404,1086,2,8,5,10,1086,0,0,1086,1,0,1,0,3,1,6,6,10,0,0,8,2,2,490,6,6,2,0,0,0,0,0,0,0,7,0,0,5,2010,1,10,144900
75,50,4,60,5790,1,1,1,10,10,2,10,5,5,4,4,3,6,1915,1950,2,1,15,15,0,0,8,8,2,4,6,4,3,0,3,0,840,840,2,8,0,10,840,765,0,1605,0,0,2,0,3,2,6,8,10,0,0,2,2,1,379,6,6,2,0,0,202,0,0,0,0,0,0,0,5,2010,1,10,107400
76,180,4,21,1596,1,1,1,10,10,1,10,5,5,2,2,4,5,1973,1973,1,1,6,8,0,0,6,6,2,8,6,10,10,462,3,0,0,462,2,6,5,10,526,462,0,988,1,0,1,0,2,1,6,5,10,0,0,5,2,1,297,6,6,2,120,101,0,0,0,0,0,7,0,0,11,2009,1,10,91000
78,50,4,50,8635,1,1,1,10,10,1,10,5,5,4,3,5,5,1948,2001,1,1,16,16,0,0,6,6,2,6,6,4,6,336,10,41,295,672,2,6,5,10,1072,213,0,1285,1,0,1,0,2,1,6,6,8,0,0,2,2,1,240,6,6,2,0,0,0,0,0,0,0,5,0,0,1,2008,1,10,127000
79,90,6,72,10778,1,1,1,10,10,1,10,5,5,3,0,4,5,1968,1968,3,1,7,7,0,0,6,6,2,6,6,4,3,0,3,0,1768,1768,2,6,0,10,1768,0,0,1768,0,0,2,0,4,2,6,8,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2010,1,10,136500
80,50,4,60,10440,1,3,1,10,10,2,10,5,5,4,4,5,6,1910,1981,1,1,16,16,0,0,6,6,3,6,6,4,3,0,3,0,440,440,2,8,5,10,682,548,0,1230,0,0,1,1,2,1,6,5,10,0,0,2,2,2,440,6,6,2,74,0,128,0,0,0,0,5,0,0,5,2009,1,10,110000
81,60,6,100,13000,1,1,1,10,10,2,10,5,5,4,4,6,6,1968,1968,1,1,15,15,2,576,6,8,2,8,6,4,4,448,3,0,448,896,2,6,5,10,1182,960,0,2142,0,0,2,1,4,1,8,8,10,1,8,8,6,1,509,6,6,2,0,72,0,0,252,0,0,0,0,0,6,2009,1,10,193500
82,120,4,32,4500,1,1,1,10,10,7,10,5,5,2,0,6,5,1998,1998,3,1,15,15,2,443,6,8,3,10,8,4,10,1201,3,0,36,1237,2,10,5,10,1337,0,0,1337,1,0,2,0,2,1,6,5,10,0,0,8,6,2,405,6,6,2,0,199,0,0,0,0,0,0,0,0,3,2006,1,10,153500
83,20,6,78,10206,1,1,1,10,10,1,10,5,5,4,0,8,5,2007,2007,1,1,15,15,3,468,6,6,3,8,6,4,10,33,3,0,1530,1563,2,10,5,10,1563,0,0,1563,0,0,2,0,3,1,8,6,10,1,8,8,4,3,758,6,6,2,144,99,0,0,0,0,0,0,0,0,10,2008,1,10,245000
84,20,6,80,8892,1,1,2,10,10,1,10,5,5,4,0,5,5,1960,1960,1,1,9,9,1,66,6,6,2,6,6,4,3,0,3,0,1065,1065,2,8,5,10,1065,0,0,1065,0,0,1,1,3,1,6,6,10,0,0,2,2,2,461,6,6,2,74,0,0,0,0,0,0,0,0,0,7,2007,3,10,126500
86,60,6,121,16059,1,1,1,10,10,2,10,5,5,4,4,8,5,1991,1992,3,1,7,7,2,284,8,6,2,8,6,4,3,0,3,0,1288,1288,2,10,5,10,1301,1116,0,2417,0,0,2,1,4,1,8,9,10,1,6,8,2,2,462,6,6,2,127,82,0,0,0,0,0,0,0,0,4,2006,1,10,260000
87,60,6,122,11911,1,1,3,10,10,1,10,5,5,4,4,6,5,2005,2005,1,1,15,15,0,0,8,6,3,8,6,8,3,0,3,0,684,684,2,10,5,10,684,876,0,1560,0,0,2,1,3,1,8,6,10,1,8,5,6,2,400,6,6,2,100,38,0,0,0,0,0,0,0,0,3,2009,1,10,174000
88,160,10,40,3951,1,5,1,10,10,2,10,5,5,2,4,6,5,2009,2009,1,1,15,15,3,76,8,6,3,8,6,8,3,0,3,0,612,612,2,10,5,10,612,612,0,1224,0,0,2,1,2,1,8,4,10,0,0,2,4,2,528,6,6,2,0,234,0,0,0,0,0,0,0,0,6,2009,2,2,164500
89,50,4,105,8470,1,1,2,10,10,2,10,8,8,4,3,3,2,1915,1982,3,1,11,11,0,0,4,4,2,6,4,4,3,0,3,0,1013,1013,2,6,0,10,1013,0,513,1526,0,0,1,0,2,1,4,6,10,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,5,0,0,10,2009,4,0,85000
90,20,6,60,8070,1,1,1,10,10,1,10,5,5,4,0,4,5,1994,1995,1,1,15,15,0,0,6,6,3,8,6,4,10,588,3,0,402,990,2,10,5,10,990,0,0,990,1,0,1,0,3,1,6,5,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,2007,1,10,123600
92,20,6,85,8500,1,1,1,10,10,1,10,5,5,4,0,5,3,1961,1961,3,1,7,7,1,203,6,6,2,6,6,4,4,600,3,0,635,1235,2,6,5,10,1235,0,0,1235,0,0,1,0,2,1,6,6,10,0,0,8,2,2,480,6,6,2,0,0,0,0,0,0,0,7,0,0,12,2006,1,0,98600
93,30,6,80,13360,1,3,2,2,10,1,10,5,5,4,0,5,7,1921,2006,1,1,16,16,0,0,6,8,1,8,6,4,8,713,3,0,163,876,2,10,5,10,964,0,0,964,1,0,1,0,2,1,6,5,10,0,0,2,2,2,432,6,6,2,0,0,44,0,0,0,0,0,0,0,8,2009,1,10,163500
94,190,4,60,7200,1,1,1,10,10,2,10,5,5,5,5,6,6,1910,1998,3,1,9,9,0,0,6,6,1,6,4,6,4,1046,3,0,168,1214,3,10,0,10,1260,1031,0,2291,0,1,2,0,4,2,6,9,10,1,8,2,2,2,506,6,6,2,0,0,0,0,99,0,0,0,0,0,11,2007,1,10,133900
95,60,6,69,9337,1,1,2,10,10,1,10,5,5,4,4,6,5,1997,1997,1,1,15,15,0,0,6,8,3,8,6,4,10,648,3,0,176,824,2,10,5,10,905,881,0,1786,1,0,2,1,3,1,8,7,10,0,0,8,4,2,684,6,6,2,0,162,0,0,0,0,0,0,0,0,5,2007,1,10,204750
97,20,6,78,10264,1,1,2,10,10,1,10,5,5,4,0,7,5,1999,1999,1,1,15,15,2,183,8,6,3,8,6,8,8,1162,3,0,426,1588,2,10,5,10,1588,0,0,1588,0,0,2,0,3,1,8,6,10,0,0,8,4,2,472,6,6,2,158,29,0,0,0,0,0,0,0,0,8,2006,1,10,214000
101,20,6,0,10603,1,1,2,10,10,1,10,5,5,4,0,6,7,1977,2001,1,1,11,11,2,28,6,6,3,6,6,6,8,1200,3,0,410,1610,2,8,5,10,1610,0,0,1610,1,0,2,0,3,1,8,6,10,2,6,8,4,2,480,6,6,2,168,68,0,0,0,0,0,0,0,0,2,2010,1,10,205000
102,60,6,77,9206,1,1,1,10,10,1,10,5,5,4,4,6,5,1985,1985,1,1,7,7,2,336,8,6,2,8,6,4,3,0,3,0,741,741,2,6,5,10,977,755,0,1732,0,0,2,1,3,1,8,7,10,1,6,8,6,2,476,6,6,2,192,46,0,0,0,0,0,0,0,0,6,2010,1,10,178000
103,90,6,64,7018,1,1,1,5,10,1,10,5,5,3,0,5,5,1979,1979,1,1,7,7,0,0,6,4,4,0,1,2,0,0,0,0,0,0,2,6,5,10,1535,0,0,1535,0,0,2,0,4,2,6,8,10,0,0,8,2,2,410,6,6,2,0,0,0,0,0,0,0,0,0,0,6,2009,1,4,118964
104,20,6,94,10402,1,1,2,10,10,2,10,5,5,4,0,7,5,2009,2009,1,1,15,15,0,0,6,6,3,8,6,4,3,0,3,0,1226,1226,2,10,5,10,1226,0,0,1226,0,0,2,0,3,1,8,6,10,0,0,8,4,3,740,6,6,2,0,36,0,0,0,0,0,0,0,0,5,2010,1,10,198900
106,60,10,75,9375,1,1,1,10,10,1,10,5,5,4,4,8,5,2003,2004,3,1,15,15,2,768,8,6,3,10,6,4,3,0,3,0,1053,1053,2,10,5,10,1053,939,0,1992,0,0,2,1,3,1,8,9,10,1,8,8,4,2,648,6,6,2,140,45,0,0,0,0,0,0,0,0,8,2008,1,10,250000
108,20,4,50,6000,1,1,1,10,10,1,10,5,5,4,0,5,5,1948,1950,1,1,15,15,0,0,6,6,2,6,6,4,8,104,6,169,516,789,2,10,5,10,789,0,0,789,0,0,1,0,2,1,6,5,10,0,0,2,2,1,250,6,6,2,0,0,0,0,0,0,0,0,0,0,4,2008,1,2,115000
110,20,6,105,11751,1,1,2,10,10,1,10,5,5,4,0,6,6,1977,1977,3,1,11,11,2,480,6,6,2,8,6,4,6,705,3,0,1139,1844,2,10,5,10,1844,0,0,1844,0,0,2,0,3,1,6,7,10,1,6,8,4,2,546,6,6,2,0,122,0,0,0,0,0,5,0,0,1,2010,3,10,190000
111,50,6,75,9525,1,1,1,10,10,1,10,5,5,4,3,6,4,1954,1972,1,1,16,16,0,0,6,6,2,6,4,4,4,444,3,0,550,994,2,8,5,10,1216,639,0,1855,0,0,2,0,4,1,6,7,10,0,0,8,2,1,325,6,6,2,182,0,0,0,0,0,0,0,0,0,10,2006,1,10,136900
112,80,6,0,7750,1,1,2,10,10,1,10,5,5,4,2,7,5,2000,2000,1,1,15,15,0,0,6,6,3,8,6,4,10,250,3,0,134,384,2,10,5,10,774,656,0,1430,0,0,2,1,3,1,6,7,10,1,6,5,6,2,400,6,6,2,180,0,0,0,0,0,0,0,0,0,4,2010,1,10,180000
113,60,6,77,9965,1,1,1,10,10,1,10,5,5,4,4,7,5,2007,2007,1,1,15,15,3,220,8,6,3,10,6,8,10,984,3,0,280,1264,2,10,5,10,1282,1414,0,2696,1,0,2,1,4,1,10,10,10,1,8,5,6,3,792,6,6,2,120,184,0,0,168,0,0,0,0,0,10,2007,2,2,383970
114,20,6,0,21000,1,1,1,5,10,2,10,5,5,4,0,6,5,1953,1953,3,1,16,16,2,184,6,8,2,8,6,6,8,35,4,869,905,1809,2,6,5,10,2259,0,0,2259,1,0,2,0,3,1,8,7,10,2,8,7,2,2,450,6,6,2,166,120,192,0,0,0,0,5,0,0,10,2007,3,0,217000
115,70,6,61,7259,1,1,2,10,10,1,5,5,5,4,4,6,8,1945,2002,2,1,16,16,0,0,6,6,2,6,6,4,8,774,2,150,104,1028,2,10,5,10,1436,884,0,2320,1,0,2,1,3,1,8,9,10,1,6,2,2,1,180,6,6,2,224,0,0,0,0,0,0,5,0,0,7,2007,1,10,259500
116,160,10,34,3230,1,5,1,10,10,2,10,5,5,2,4,6,5,1999,1999,1,1,9,9,2,1129,6,6,3,8,6,4,10,419,3,0,310,729,2,8,5,10,729,729,0,1458,0,0,2,1,2,1,6,5,10,1,4,2,2,2,440,6,6,2,0,32,0,0,0,0,0,0,0,0,6,2007,1,10,176000
117,20,6,0,11616,1,1,1,10,10,1,10,5,5,4,0,5,5,1962,1962,1,1,16,16,2,116,6,6,2,6,6,4,2,170,6,670,252,1092,2,6,5,10,1092,0,0,1092,0,1,1,0,3,1,6,6,10,1,2,8,2,1,288,6,6,2,0,20,144,0,0,0,0,0,0,0,9,2009,1,10,139000
118,20,6,74,8536,1,1,1,10,10,2,10,5,5,4,0,5,5,2006,2007,1,1,15,15,0,0,6,6,3,8,6,4,3,0,3,0,1125,1125,2,8,5,10,1125,0,0,1125,0,0,1,1,2,1,6,5,10,0,0,8,2,2,430,6,6,2,80,64,0,0,0,0,0,0,0,0,4,2007,2,2,155000
119,60,6,90,12376,1,1,1,10,10,2,10,5,5,4,4,7,5,1990,1990,3,1,11,11,0,0,6,6,3,8,6,6,10,1470,3,0,203,1673,2,8,5,10,1699,1523,0,3222,1,0,3,0,5,1,8,11,10,2,6,8,2,3,594,6,6,2,367,0,0,0,0,0,0,0,0,0,5,2010,1,10,320000
120,60,6,65,8461,1,1,1,10,10,1,10,5,5,4,4,6,5,2005,2006,1,1,15,15,0,0,8,6,3,8,6,4,3,0,3,0,728,728,2,10,5,10,728,728,0,1456,0,0,2,1,3,1,8,8,10,1,8,8,6,2,390,6,6,2,0,24,0,0,0,0,0,0,0,0,7,2006,2,2,163990
121,80,6,0,21453,1,1,2,3,10,5,0,5,5,4,2,6,5,1969,1969,0,3,11,11,0,0,6,6,2,6,6,10,8,938,3,0,0,938,2,10,5,10,988,0,0,988,1,0,1,0,1,1,6,4,10,2,6,8,2,2,540,6,6,2,0,130,0,130,0,0,0,0,0,0,10,2006,1,10,180000
122,50,4,50,6060,1,1,1,10,10,1,10,5,5,4,3,4,5,1939,1950,1,1,1,1,0,0,6,6,3,6,6,4,3,0,3,0,732,732,2,8,5,10,772,351,0,1123,0,0,1,0,3,1,6,4,10,0,0,2,2,1,264,6,6,1,0,0,140,0,0,0,0,5,0,0,6,2007,1,10,100000
123,20,6,75,9464,1,1,1,10,10,2,10,5,5,4,0,6,7,1958,1958,3,1,9,9,2,135,6,8,2,6,6,4,6,570,3,0,510,1080,2,8,5,10,1080,0,0,1080,0,0,1,0,3,1,6,5,10,0,0,8,2,1,288,6,6,2,0,0,0,0,130,0,0,0,0,0,6,2008,1,10,136000
124,120,6,55,7892,1,1,1,10,10,1,10,5,5,2,0,6,5,1993,1993,1,1,11,11,0,0,8,6,3,8,6,4,10,300,3,0,899,1199,2,10,5,10,1199,0,0,1199,0,0,2,0,2,1,8,5,10,0,0,8,4,2,530,6,6,2,0,63,0,0,0,0,0,0,0,0,3,2008,1,10,153900
