Id,MSZon0ng,LotArea,Utilities,Condition1,Condition2,BldgType,HouseStyle,OverallCond,YearRemodAdd,BsmtCond,TotalBsmtSF,HeatingQC,Ce0tralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,GarageType,GarageCars,GarageCond,1avedDrive,Fence,MiscVal,MoSold,YrSold,SalePrice
200,6,9591,10,5,5,4,0,5,2005,6,1713,10,5,1713,0,1713,2,3,10,7,10,8,3,6,2,0,0,1,2009,274900
201,4,8546,10,5,5,4,0,5,2004,6,1121,10,5,1121,0,1121,2,2,6,5,10,8,2,6,2,0,0,3,2010,140000
202,6,10125,10,5,5,4,0,6,1977,6,1196,6,5,1279,0,1279,2,3,6,6,10,2,2,6,2,5,0,2,2008,171500
203,6,7000,10,10,5,4,3,6,1950,6,617,8,5,865,445,1310,2,2,6,6,8,8,1,6,2,0,0,5,2006,112000
204,4,4438,10,5,5,2,0,5,2004,6,848,10,5,848,0,848,1,1,8,3,10,8,2,6,2,0,0,1,2008,149000
205,4,3500,10,5,5,4,3,7,1950,6,720,6,5,720,564,1284,1,2,6,5,10,2,1,6,2,3,0,4,2009,110000
206,6,11851,10,5,5,4,0,5,1990,6,1424,10,5,1442,0,1442,2,3,6,5,10,8,2,6,2,0,0,5,2009,180500
207,6,13673,10,0,5,4,0,5,1962,6,1140,6,5,1696,0,1696,1,3,6,8,8,8,1,6,2,0,0,3,2007,143900
208,6,12493,10,5,5,4,0,5,1960,6,1100,6,5,1100,0,1100,1,3,6,6,10,8,1,6,2,7,0,4,2008,141000
209,6,14364,10,5,5,4,4,5,1989,6,1157,10,5,1180,882,2062,2,3,6,7,10,8,2,6,2,0,0,4,2007,277000
210,6,8250,10,5,5,4,0,7,1964,6,1092,10,5,1092,0,1092,1,3,6,6,10,8,2,8,2,5,0,7,2008,145000
211,6,5604,10,5,5,4,0,6,1950,6,864,6,0,864,0,864,1,2,6,5,10,0,0,0,2,0,0,4,2008,98000
212,6,10420,10,5,5,4,0,5,2009,6,1212,10,5,1212,0,1212,2,3,8,6,10,8,2,6,2,0,0,3,2010,186000
213,10,8640,10,5,5,4,4,5,2009,6,900,10,5,932,920,1852,2,3,8,7,10,8,2,6,2,0,0,7,2009,252678
214,6,13568,10,5,5,4,0,5,1995,6,990,10,5,990,0,990,1,3,6,5,10,8,2,6,2,0,0,7,2006,156000
215,6,10900,10,5,5,4,4,7,1977,6,689,10,5,689,703,1392,1,3,6,6,10,8,1,6,2,5,450,3,2010,161750
216,6,10011,10,5,5,4,0,6,1996,6,1070,6,5,1236,0,1236,1,2,8,6,8,8,1,6,2,5,0,5,2006,134450
217,6,8450,10,5,5,4,0,5,2004,6,1436,10,5,1436,0,1436,2,3,8,8,10,8,2,6,2,0,0,4,2008,210000
218,4,9906,10,5,5,4,4,4,1950,6,686,4,0,810,518,1328,1,3,6,8,10,2,1,6,2,0,0,9,2006,107000
219,6,15660,10,5,5,4,3,9,2006,6,798,10,5,1137,817,1954,1,3,8,8,10,8,2,6,2,0,0,5,2008,311500
220,6,3010,10,5,5,2,0,5,2006,6,1248,10,5,1248,0,1248,2,2,8,5,10,8,2,6,2,0,0,3,2006,167240
221,6,8990,10,5,5,4,0,5,2006,6,1498,10,5,1498,0,1498,2,2,8,5,10,8,2,6,2,0,0,4,2006,204900
222,6,8068,10,5,5,4,4,5,2002,6,1010,10,5,1010,1257,2267,2,4,8,8,10,5,2,6,2,0,0,12,2009,200000
223,6,11475,10,0,5,4,4,6,1975,6,713,6,5,811,741,1552,2,3,6,6,10,8,2,6,2,5,0,2,2006,179900
224,6,10500,10,5,5,4,0,6,1971,6,864,8,5,864,0,864,1,2,6,4,10,2,2,6,2,0,0,3,2009,97000
225,6,13472,10,5,5,4,0,5,2003,6,2392,10,5,2392,0,2392,2,3,10,8,10,8,3,6,2,0,0,6,2009,386250
226,4,1680,10,5,5,2,4,5,1971,6,630,6,5,630,672,1302,2,3,6,6,10,2,1,6,2,0,0,5,2009,112000
227,6,9950,10,5,5,4,4,5,1995,6,1203,10,5,1214,1306,2520,2,4,8,9,10,8,3,6,2,0,0,6,2007,290000
228,4,1869,10,5,5,2,4,6,1970,6,483,6,5,483,504,987,1,2,6,5,10,2,1,6,2,0,0,9,2008,106000
229,6,8521,10,8,5,4,0,5,1967,6,912,6,5,912,0,912,1,3,6,5,10,2,1,6,2,5,0,5,2010,125000
230,6,3182,10,5,5,2,0,5,2006,6,1373,10,5,1555,0,1555,2,2,8,7,10,8,2,6,2,0,0,5,2009,192500
231,6,8760,10,5,5,4,0,6,1959,6,1194,6,5,1194,0,1194,1,3,6,6,10,8,1,6,2,0,0,4,2010,148000
232,6,15138,10,5,5,4,4,5,1996,6,1462,10,5,1490,1304,2794,2,4,10,9,10,8,3,6,2,0,0,7,2009,403000
233,4,1680,10,5,5,2,4,5,1972,6,483,6,5,483,504,987,1,2,6,5,10,8,1,6,2,0,0,6,2006,94500
234,6,10650,10,5,5,4,0,6,1976,8,894,6,5,894,0,894,1,3,6,5,10,8,1,6,2,5,0,2,2010,128200
235,6,7851,10,5,5,4,4,5,2002,6,860,10,5,860,1100,1960,2,4,8,8,10,5,2,6,2,0,0,5,2010,216500
236,4,1680,10,5,5,2,4,3,1971,6,483,6,5,483,504,987,1,2,6,5,10,2,1,6,2,0,0,8,2008,89500
237,6,8773,10,5,5,4,0,5,2004,6,1414,10,5,1414,0,1414,2,3,8,6,10,8,2,6,2,0,0,5,2010,185500
238,6,9453,10,3,5,4,4,7,2003,6,996,10,5,1014,730,1744,2,3,8,7,10,8,2,6,2,0,0,2,2010,194500
239,6,12030,10,5,5,4,0,5,2007,6,1694,10,5,1694,0,1694,2,3,8,7,10,8,3,6,2,0,0,12,2007,318000
240,6,8741,10,5,5,4,3,4,1950,4,735,6,5,798,689,1487,1,3,6,7,10,2,1,6,2,5,0,4,2010,113000
241,10,9000,10,5,5,4,0,5,2008,6,1566,10,5,1566,0,1566,2,3,8,7,10,8,2,6,2,0,0,4,2010,262500
242,4,3880,10,5,5,4,0,9,1997,6,686,8,5,866,0,866,1,2,8,4,10,0,0,0,2,0,0,8,2007,110500
243,4,5000,10,5,5,4,3,4,1950,6,540,8,0,889,551,1440,1,3,6,6,10,8,1,6,2,0,0,4,2006,79000
244,6,10762,10,5,5,2,4,6,1980,6,626,6,5,626,591,1217,1,3,6,6,10,8,1,6,2,0,0,4,2009,120000
245,6,8880,10,5,5,4,4,5,2002,6,948,10,5,1222,888,2110,2,3,8,8,10,8,2,6,2,0,0,5,2010,205000
246,6,10400,10,5,5,4,0,5,1988,6,1845,8,5,1872,0,1872,2,3,6,6,10,8,2,6,2,0,0,6,2006,241500
247,4,9142,10,5,5,5,4,8,1950,6,1020,8,0,908,1020,1928,2,4,4,9,10,2,1,2,2,0,0,4,2006,137000
248,6,11310,10,5,5,4,0,5,1954,6,1367,10,5,1375,0,1375,1,2,6,5,10,8,2,6,2,0,0,6,2006,140000
249,6,11317,10,5,5,4,4,5,2003,6,840,10,5,840,828,1668,2,3,8,8,10,8,2,6,2,0,0,9,2007,180000
250,6,159000,10,5,5,4,3,7,2006,6,1444,8,5,1444,700,2144,2,4,8,7,10,8,2,6,2,0,500,6,2007,277000
251,6,5350,10,5,5,4,0,2,1966,6,728,10,5,1306,0,1306,1,3,4,6,6,0,0,0,2,7,450,5,2010,76500
252,4,4750,10,5,5,2,0,5,2007,6,1573,10,5,1625,0,1625,2,2,8,5,10,8,2,6,2,0,0,12,2007,235000
253,6,8366,10,5,5,4,4,5,2004,6,798,10,5,798,842,1640,2,3,8,6,10,8,2,6,2,0,0,12,2008,173000
254,6,9350,10,5,5,4,2,7,1991,6,1302,10,5,1302,0,1302,2,3,8,7,8,8,1,6,2,5,0,10,2007,158000
255,6,8400,10,5,5,4,0,6,1957,6,1314,6,5,1314,0,1314,1,3,6,5,10,8,1,6,2,0,0,6,2010,145000
256,6,8738,10,5,5,4,4,5,1999,6,975,10,5,1005,1286,2291,2,4,8,8,10,5,2,6,2,0,0,2,2006,230000
257,10,8791,10,5,5,4,4,5,2003,6,864,10,5,864,864,1728,2,3,8,7,10,8,2,6,2,0,0,5,2008,207500
258,6,8814,10,5,5,4,0,5,2006,6,1604,10,5,1604,0,1604,2,3,8,8,10,8,2,6,2,0,0,3,2009,220000
259,6,12435,10,5,5,4,4,5,2001,6,963,10,5,963,829,1792,2,3,8,7,10,8,2,6,2,0,0,5,2008,231500
260,4,12702,10,5,5,4,0,5,1956,1,0,8,5,882,0,882,1,2,6,4,10,2,1,6,2,0,0,12,2008,97000
261,6,19296,10,10,5,4,2,5,1962,6,1362,6,5,1382,0,1382,1,3,6,6,10,8,2,6,2,7,0,5,2009,176000
262,6,9588,10,5,5,4,4,5,2007,6,1482,10,5,1482,1092,2574,2,3,10,10,10,5,3,6,2,0,0,11,2007,276000
263,6,8471,10,5,5,4,2,7,1995,8,506,6,5,1212,0,1212,1,3,6,6,10,8,2,6,2,7,0,7,2006,151000
264,4,5500,10,5,5,4,3,7,2001,6,926,6,5,926,0,1316,1,3,6,6,10,2,2,6,2,0,0,4,2010,130000
265,4,5232,10,10,5,4,0,5,2004,6,680,8,0,764,0,764,1,2,6,4,10,2,2,6,0,0,0,6,2008,73000
266,6,12090,10,5,5,4,0,6,1981,6,1422,6,5,1422,0,1422,2,3,8,7,10,8,2,6,2,10,0,6,2008,175500
267,6,11207,10,5,5,4,4,5,1997,6,802,8,5,802,709,1511,2,3,6,8,10,8,2,6,2,0,0,6,2006,185000
268,6,8400,10,5,5,4,6,8,1997,6,720,10,5,1052,720,2192,2,4,8,8,10,2,1,6,2,0,0,7,2008,179500
269,4,6900,10,5,5,4,0,6,1955,6,740,10,5,778,0,778,1,2,6,4,10,2,1,10,2,0,0,2,2008,120500
270,6,7917,10,5,5,4,0,7,1976,8,1143,6,5,1113,0,1113,1,3,6,6,10,8,1,8,2,10,0,5,2007,148000
271,10,10728,10,5,5,4,4,5,2006,6,1095,8,5,1095,844,1939,2,3,8,8,10,8,3,6,2,0,0,8,2006,266000
272,6,39104,10,5,5,4,0,7,2005,6,1385,10,5,1363,0,1363,1,2,6,5,6,8,2,6,2,0,0,4,2008,241500
273,6,11764,10,5,5,4,4,7,2007,6,1152,10,5,1164,1106,2270,2,4,8,9,10,8,3,6,2,0,0,4,2010,290000
274,6,9600,10,8,5,4,0,6,1988,6,1240,8,5,1632,0,1632,2,3,6,6,8,8,1,6,2,5,0,4,2009,139000
275,6,8314,10,5,5,4,0,7,1982,6,816,6,5,816,0,816,1,2,6,5,10,8,1,6,2,0,0,6,2007,124500
276,6,7264,10,5,5,4,3,7,2007,6,952,8,0,952,596,1548,2,3,10,5,10,2,2,6,2,0,0,10,2009,205000
277,6,9196,10,5,5,4,0,5,2003,6,1560,10,5,1560,0,1560,2,3,8,7,10,8,2,6,2,0,0,4,2010,201000
278,6,19138,10,5,5,4,0,5,1951,6,864,10,5,864,0,864,1,2,6,4,10,2,2,6,2,0,0,6,2010,141000
279,6,14450,10,5,5,4,0,5,2007,6,2121,10,5,2121,0,2121,2,3,10,8,10,8,3,6,2,0,0,5,2007,415298
280,6,10005,10,5,5,4,4,5,1977,6,1160,10,5,1156,866,2022,2,4,6,8,10,8,2,6,2,0,0,3,2008,192000
281,6,11287,10,5,5,4,4,6,1989,6,807,8,5,1175,807,1982,2,3,8,7,10,8,2,6,2,0,0,1,2007,228500
282,10,7200,10,5,5,4,0,5,2006,6,1262,8,5,1262,0,1262,2,2,8,5,10,8,2,6,2,0,0,5,2006,185000
283,6,5063,10,5,5,2,0,5,2008,6,1314,10,5,1314,0,1314,2,2,8,6,10,8,2,6,2,0,0,4,2009,207500
284,6,9612,10,8,5,4,0,5,2009,6,1468,10,5,1468,0,1468,2,3,8,6,10,8,3,6,2,0,0,12,2009,244600
285,6,8012,10,5,5,2,0,5,1992,6,1575,8,5,1575,0,1575,2,2,8,5,10,8,2,6,2,0,0,7,2007,179200
286,10,4251,10,5,5,2,4,5,2007,6,625,10,5,625,625,1250,2,2,8,5,10,2,2,6,2,0,0,6,2007,164700
287,6,9786,10,5,5,4,3,7,1981,6,912,6,5,1085,649,1734,1,3,8,7,10,8,2,6,2,10,0,6,2006,159000
288,6,8125,10,5,5,4,0,4,1971,6,858,6,5,858,0,858,1,3,6,5,10,0,0,0,2,0,0,6,2006,88000
289,6,9819,10,5,5,4,0,5,1967,6,882,6,5,900,0,900,1,3,6,5,10,2,1,6,2,5,0,2,2010,122000
290,6,8730,10,0,5,4,4,7,2003,6,698,10,5,698,698,1396,1,3,6,7,10,2,1,6,2,0,0,7,2007,153575
291,6,15611,10,5,5,4,4,5,2006,6,1079,10,5,1079,840,1919,2,3,8,8,10,8,2,6,2,0,0,7,2006,233230
292,6,5687,10,5,5,5,4,6,2000,4,780,10,0,936,780,1716,2,6,4,9,10,0,0,0,0,0,0,3,2008,135900
293,6,11409,10,5,5,4,3,4,2008,6,768,8,5,1148,568,1716,1,3,6,8,8,8,1,6,2,0,0,1,2009,131000
294,6,16659,10,9,5,4,4,7,1994,6,795,4,5,1468,795,2263,2,3,8,9,10,8,2,6,2,0,0,3,2006,235000
295,6,9600,10,5,5,4,0,5,1953,6,1416,6,5,1644,0,1644,1,3,6,7,10,8,2,6,2,0,0,10,2009,167000
296,6,7937,10,5,5,4,2,6,1984,6,1003,6,5,1003,0,1003,1,3,6,6,10,2,2,6,2,10,0,3,2006,142500
297,4,13710,10,5,5,4,3,5,1950,6,910,6,5,910,648,1558,1,4,6,6,10,8,1,6,2,5,0,6,2007,152000
298,10,7399,10,5,5,4,4,5,1998,6,975,10,5,975,975,1950,2,3,8,7,10,2,2,6,2,0,0,6,2007,239000
299,6,11700,10,5,5,4,4,6,1968,6,702,8,5,1041,702,1743,1,3,6,7,10,8,2,6,2,0,0,6,2007,175000
300,6,14000,10,5,5,4,0,8,2004,6,1092,10,5,1152,0,1152,1,3,8,6,10,8,1,6,2,10,0,8,2009,158500
301,6,15750,10,5,5,5,0,5,1953,6,1165,6,5,1336,0,1336,1,2,6,5,10,8,1,6,2,0,0,6,2006,157000
302,6,16226,10,5,5,4,4,5,1999,6,1028,10,5,1210,1242,2452,2,4,8,9,10,5,2,6,2,0,0,5,2007,267000
303,6,13704,10,5,5,4,0,5,2002,6,1541,10,5,1541,0,1541,2,3,8,6,10,8,3,6,2,0,0,1,2006,205000
304,6,9800,10,5,5,4,0,7,1972,6,894,6,5,894,0,894,1,3,6,5,10,8,2,6,2,7,0,7,2006,149900
305,4,18386,10,5,5,4,6,9,2002,6,1470,10,5,1675,1818,3493,3,3,8,10,10,8,3,6,2,0,0,5,2008,295000
306,6,10386,10,5,5,4,0,5,2005,6,2000,10,5,2000,0,2000,2,3,8,8,10,8,3,6,2,0,0,7,2007,305900
307,6,13474,10,8,5,4,4,5,1991,6,700,8,5,1122,1121,2243,2,4,8,8,10,8,3,6,2,0,0,6,2007,225000
308,4,7920,10,10,5,4,3,7,1950,6,319,6,5,1035,371,1406,1,3,4,6,10,0,0,0,0,5,0,3,2008,89500
309,6,12342,10,5,5,4,0,5,1950,6,861,10,5,861,0,861,1,1,6,4,10,2,2,6,2,0,0,3,2009,82500
310,6,12378,10,5,5,4,0,5,2004,6,1896,10,5,1944,0,1944,2,3,10,8,10,8,3,6,2,0,0,11,2006,360000
311,6,7685,10,5,5,4,4,5,1994,6,697,8,5,697,804,1501,2,3,8,6,10,8,2,6,2,0,0,5,2006,165600
312,6,8000,10,5,5,4,0,6,2002,6,972,10,5,972,0,972,1,2,6,5,10,2,1,6,2,0,0,5,2009,132000
313,4,7800,10,10,5,5,3,7,1950,6,793,6,5,793,325,1118,1,3,6,5,10,2,2,6,2,5,0,5,2006,119900
314,6,215245,10,5,5,4,0,5,1965,6,2136,6,5,2036,0,2036,2,3,6,8,10,8,2,6,2,0,0,6,2009,375000
315,4,9600,10,5,5,4,4,7,1990,8,728,10,5,832,809,1641,1,3,10,6,10,2,2,6,2,0,0,8,2006,178000
316,6,7795,10,5,5,4,4,5,2005,6,716,10,5,716,716,1432,2,3,8,6,10,8,2,6,2,0,0,7,2009,188500
317,6,13005,10,5,5,4,4,7,1980,6,845,6,5,1153,1200,2353,2,4,10,10,10,8,2,6,2,10,0,8,2009,260000
318,10,9000,10,5,5,4,4,5,2006,6,1088,10,5,1088,871,1959,2,3,8,8,10,8,3,6,2,0,0,12,2007,270000
319,6,9900,10,5,5,4,4,5,1993,6,1347,10,5,1372,1274,2646,2,4,8,9,10,8,3,6,2,0,0,4,2009,260000
320,6,14115,10,5,5,4,2,5,1980,6,1372,6,5,1472,0,1472,2,3,6,6,10,8,2,6,2,0,0,6,2009,187500
321,6,16259,10,5,5,4,4,5,2006,8,1249,10,5,1249,1347,2596,3,4,8,9,10,8,3,6,2,0,0,9,2006,342643
322,6,12099,10,5,5,4,4,5,2004,6,1136,10,5,1136,1332,2468,2,4,8,10,10,5,3,6,2,0,0,6,2007,354000
323,6,10380,10,5,5,4,4,5,1987,6,1502,10,5,1553,1177,2730,2,4,8,8,10,8,2,6,2,5,0,8,2007,301000
324,4,5820,10,5,5,4,0,8,2005,6,1162,10,5,1163,0,1163,1,3,6,6,10,8,1,6,2,0,0,7,2006,126175
325,6,11275,10,9,5,4,2,7,2007,6,710,10,5,1898,1080,2978,2,5,8,11,10,5,2,6,2,0,0,6,2010,242000
326,4,5000,10,0,5,4,1,6,1950,6,720,2,0,803,0,803,1,2,6,5,10,2,2,6,2,0,0,12,2007,87000
327,6,10846,10,5,5,2,0,5,1993,6,1719,10,5,1719,0,1719,1,1,8,6,10,8,2,6,2,0,0,5,2008,324000
328,6,11600,10,5,5,4,0,5,1960,6,1383,6,5,1383,0,1383,1,3,6,7,10,8,1,6,2,0,0,4,2006,145250
329,6,11888,10,9,5,4,5,6,1994,6,844,8,0,1445,689,2134,2,5,8,10,10,2,2,6,2,0,0,7,2009,214500
330,4,6402,10,5,5,4,4,5,1950,6,596,6,0,596,596,1192,1,3,6,6,10,2,1,4,0,7,0,7,2009,78000
331,6,10624,10,5,5,3,0,4,1964,6,1728,6,5,1728,0,1728,2,6,6,10,10,2,1,6,2,0,0,11,2007,119000
332,6,8176,10,5,5,4,0,6,1992,6,1056,4,5,1056,0,1056,1,3,6,6,10,8,1,6,2,0,0,8,2007,139000
333,6,10655,10,5,5,4,0,5,2004,6,3206,10,5,1629,0,1629,2,3,8,7,10,8,3,6,2,0,0,10,2009,284000
334,4,8198,10,5,5,2,0,5,2004,6,1358,10,5,1358,0,1358,2,2,8,6,10,8,2,6,2,0,0,7,2008,207000
335,6,9042,10,5,5,4,4,5,1998,6,943,8,5,943,695,1638,2,3,6,7,10,8,2,6,2,0,0,7,2008,192000
336,6,164660,10,5,5,5,3,6,1965,6,1499,10,5,1619,167,1786,2,3,6,7,10,8,2,6,2,0,700,8,2008,228950
337,6,14157,10,5,5,4,0,5,2006,6,1922,10,5,1922,0,1922,2,3,8,8,10,8,3,6,2,0,0,7,2007,377426
338,6,9135,10,5,5,4,0,5,2003,6,1536,10,5,1536,0,1536,2,3,8,7,10,8,2,6,2,0,0,12,2008,214000
339,6,14145,10,5,5,4,0,7,1998,6,1208,10,5,1621,0,1621,2,3,8,8,10,8,2,6,2,0,400,5,2006,202500
340,6,12400,10,8,5,4,0,7,1998,4,1215,6,5,1215,0,1215,1,3,6,6,10,8,1,6,2,0,0,6,2009,155000
341,6,14191,10,5,5,4,4,5,2002,6,967,10,5,993,915,1908,2,4,8,9,10,8,2,6,2,0,0,4,2010,202900
342,8,8400,10,8,5,4,0,4,1950,4,721,8,5,841,0,841,1,2,6,4,10,3,1,6,0,0,0,9,2009,82000
343,6,8544,10,5,5,3,0,4,1950,1,0,4,0,1040,0,1040,2,2,6,6,10,2,2,6,2,0,0,5,2006,87500
344,6,8849,10,5,5,2,0,5,2005,6,1684,10,5,1684,0,1684,2,2,10,6,10,8,2,6,2,0,0,7,2008,266000
345,4,2592,10,5,5,2,4,3,1976,6,536,6,5,536,576,1112,1,3,6,4,10,8,1,6,2,0,0,4,2010,85000
346,6,6435,10,0,5,4,3,5,1950,6,972,8,5,972,605,1577,1,3,4,6,10,2,1,6,2,0,0,10,2006,140200
347,6,12772,10,5,5,4,0,8,1998,6,958,6,5,958,0,958,1,2,6,5,10,8,1,6,2,0,15500,4,2007,151500
348,6,17600,10,5,5,4,0,5,1960,6,1478,10,5,1478,0,1478,2,3,6,6,10,8,2,6,2,0,0,12,2009,157500
349,6,2448,10,5,5,2,4,5,2004,6,764,10,5,764,862,1626,2,2,8,6,10,5,2,6,2,0,0,10,2008,154000
350,6,20431,10,5,5,4,4,5,2006,6,1848,10,5,1848,880,2728,2,4,10,10,10,8,3,6,2,0,0,4,2006,437154
351,6,7820,10,5,5,2,0,5,2007,6,1869,10,5,1869,0,1869,2,2,10,6,10,8,2,6,2,0,0,12,2007,318061
352,6,5271,10,5,5,4,0,5,1986,6,1453,8,5,1453,0,1453,1,2,8,6,10,8,2,6,2,0,0,12,2006,190000
353,6,9084,10,10,5,4,3,6,1950,4,616,6,0,616,495,1111,1,3,6,5,10,2,1,4,2,0,0,3,2008,95000
354,4,8520,10,5,5,4,0,8,2003,6,624,8,5,720,0,720,1,2,6,5,10,2,2,6,2,0,0,5,2010,105900
355,6,8400,10,5,5,4,3,5,2000,6,940,10,5,1192,403,1595,1,2,6,6,10,8,1,6,2,0,0,6,2006,140000
356,6,11249,10,5,5,4,0,5,1995,8,1200,10,5,1200,0,1200,2,3,8,6,10,8,2,6,2,0,0,8,2007,177500
357,6,9248,10,5,5,4,0,6,1992,6,1158,8,5,1167,0,1167,2,3,8,6,10,8,2,6,2,0,0,7,2009,173000
358,4,4224,10,5,5,2,0,5,1976,6,1142,6,5,1142,0,1142,1,3,6,6,10,8,2,6,2,5,0,8,2007,134000
359,6,6930,10,5,5,4,2,4,1958,6,1062,10,5,1352,0,1352,1,3,8,6,8,5,1,6,2,0,0,7,2006,130000
360,6,12011,10,5,5,4,4,5,1998,6,1086,10,5,1086,838,1924,2,3,8,7,10,8,2,6,2,0,0,6,2006,280000
361,6,7540,10,5,5,4,2,6,1978,6,888,10,5,912,0,912,1,2,6,5,10,8,2,6,2,5,0,6,2007,156000
362,6,9144,10,5,5,4,3,5,1982,6,883,8,5,988,517,1505,1,3,6,8,10,2,1,6,0,0,0,7,2008,145000
363,6,7301,10,5,5,4,2,5,2003,1,0,10,5,495,1427,1922,3,4,8,7,10,5,2,6,2,0,0,7,2009,198500
364,4,1680,10,5,5,2,4,8,2007,6,483,8,5,483,504,987,1,2,8,5,10,2,1,6,2,0,0,5,2009,118000
365,6,18800,10,5,5,4,4,5,1976,6,796,6,5,790,784,1574,2,3,6,6,10,8,2,6,2,0,0,7,2006,190000
366,4,10690,10,5,5,4,4,7,1997,4,672,8,5,672,672,1344,1,3,6,6,10,2,1,4,2,0,0,7,2009,147000
367,6,9500,10,5,5,4,0,5,1963,6,1394,8,5,1394,0,1394,1,3,6,6,10,8,2,6,2,0,0,7,2009,159000
368,6,9150,10,5,5,4,2,5,1962,6,1099,8,5,1431,0,1431,1,3,6,6,10,7,1,6,2,0,0,12,2008,165000
369,6,7800,10,5,5,4,0,6,1954,6,1268,8,5,1268,0,1268,1,2,6,7,10,8,1,6,2,0,0,3,2010,132000
370,6,9830,10,5,5,4,0,7,2006,6,1063,10,5,1287,0,1287,1,3,8,7,10,2,2,6,2,0,0,3,2010,162000
371,6,8121,10,5,5,4,4,5,2000,6,953,10,5,953,711,1664,2,3,6,7,10,8,2,6,2,0,0,1,2006,172400
372,6,17120,10,8,5,4,3,4,1959,1,0,6,5,1120,468,1588,2,4,6,7,8,2,2,6,0,0,0,7,2008,134432
373,6,7175,10,5,5,2,0,5,1984,6,744,6,5,752,0,752,1,2,6,4,10,8,1,6,2,5,0,2,2010,125000
374,6,10634,10,5,5,4,0,6,1953,6,608,6,5,1319,0,1319,1,3,6,5,8,8,1,6,2,7,0,11,2009,123000
375,6,8200,10,5,5,4,4,5,2004,6,847,10,5,847,1081,1928,2,4,8,8,10,5,2,6,2,0,0,7,2007,219500
376,6,10020,10,5,5,4,0,1,1950,2,683,8,0,904,0,904,0,1,4,4,4,0,0,0,2,0,0,3,2009,61000
377,6,8846,10,5,5,4,2,5,1996,6,870,10,5,914,0,914,1,2,6,5,10,2,2,6,2,0,0,7,2006,148000
378,10,11143,10,5,5,4,4,5,2005,6,1580,10,5,1580,886,2466,3,4,8,8,10,8,2,6,2,0,0,12,2007,340000
379,6,11394,10,5,5,4,0,2,2010,6,1856,10,5,1856,0,1856,1,1,10,8,10,8,3,6,2,0,0,6,2010,394432
380,6,8123,10,0,5,4,4,5,2000,6,982,10,5,1007,793,1800,2,3,6,7,10,8,2,6,2,0,0,6,2009,179000
381,6,5000,10,5,5,4,3,6,1950,6,1026,6,5,1026,665,1691,2,3,8,6,10,2,1,6,2,0,0,5,2010,127000
382,10,7200,10,5,5,4,0,5,2006,8,1293,10,5,1301,0,1301,2,2,8,5,10,8,2,6,2,0,0,8,2006,187750
383,6,9245,10,5,5,4,4,5,2006,6,939,10,5,939,858,1797,2,3,8,8,10,8,2,6,2,0,0,4,2007,213500
384,8,9000,10,5,5,4,1,3,1950,4,784,6,0,784,0,784,1,2,6,5,10,2,2,4,0,0,0,10,2009,76000
385,6,53107,10,8,5,4,4,5,1992,6,1580,10,5,1079,874,1953,2,3,8,9,10,8,2,6,2,0,0,6,2007,240000
386,6,3182,10,5,5,2,0,5,2005,6,1256,10,5,1269,0,1269,2,2,8,6,10,8,2,6,2,0,0,4,2010,192000
387,6,8410,10,8,5,4,3,3,1996,6,658,6,5,658,526,1184,1,5,6,8,10,0,0,0,0,0,0,5,2006,81000
388,6,7200,10,5,5,4,2,6,1976,6,1041,10,5,1125,0,1125,1,3,6,6,10,2,1,6,2,7,0,10,2009,125000
389,6,9382,10,5,5,4,0,5,2000,6,1468,10,5,1479,0,1479,2,3,8,6,10,8,2,6,2,0,0,7,2008,191000
390,6,12474,10,5,5,4,4,5,2008,6,1682,10,5,1742,590,2332,2,3,10,9,10,5,3,6,2,0,0,8,2008,426000
391,6,8405,10,5,5,4,3,8,1950,8,861,10,5,961,406,1367,1,4,6,7,10,2,1,6,2,5,0,4,2008,119000
392,6,12209,10,5,5,4,4,5,2002,6,804,10,5,804,1157,1961,2,3,8,7,10,5,2,6,2,0,0,6,2009,215000
393,6,8339,10,5,5,4,0,7,1959,1,0,6,5,882,0,882,1,3,6,5,10,8,1,6,2,5,1200,7,2007,106500
394,6,7446,10,8,5,4,0,5,1950,6,788,6,5,788,0,788,1,2,6,4,10,0,0,0,2,7,0,4,2006,100000
395,6,10134,10,5,5,4,3,6,1950,6,735,8,5,735,299,1034,1,2,6,5,10,2,1,6,2,0,0,7,2007,109000
396,6,9571,10,5,5,4,0,6,1956,6,1144,6,5,1144,0,1144,1,3,6,6,10,8,1,6,2,0,0,6,2010,129000
397,6,7200,10,5,5,4,0,5,1972,6,894,6,5,894,0,894,1,2,6,6,10,2,2,6,2,0,0,9,2009,123000
398,6,7590,10,9,5,4,4,5,1962,6,864,6,5,876,936,1812,2,4,6,8,10,8,1,6,2,0,0,7,2007,169500
399,4,8967,10,5,5,4,0,2,1950,2,961,8,5,1077,0,1077,1,2,6,6,4,2,1,2,0,0,0,11,2007,67000
400,10,8125,10,5,5,4,4,5,2007,6,1092,10,5,1112,438,1550,2,2,8,7,10,8,2,6,2,0,0,10,2009,241000
401,6,14963,10,5,5,2,0,5,1996,6,1260,10,5,1288,0,1288,1,1,10,4,10,8,2,6,2,0,0,12,2008,245500
